Customer,State,Gender,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
GN45013,Oregon,M,,29664.0,71.0,Personal Auto,Four-Door Car,340.8
NM39588,Washington,F,,72450.0,66.0,Corporate Auto,Four-Door Car,84.218363
KU84464,Nevada,female,,47272.0,79.0,Personal Auto,Four-Door Car,64.546877
YH43527,Oregon,female,,21585.0,92.0,Corporate Auto,Four-Door Car,441.6
RO30676,California,female,,23827.0,106.0,Personal Auto,Four-Door Car,37.910623
QL59704,Arizona,female,,69906.0,74.0,Corporate Auto,Four-Door Car,202.860399
QH19450,California,female,,0.0,72.0,Corporate Auto,Four-Door Car,345.6
SA54664,Washington,M,,73196.0,66.0,Personal Auto,Four-Door Car,85.80981700000001
CI38330,Washington,M,,72217.0,6464.0,Personal Auto,Four-Door Car,91.146661
WB38524,California,M,,46131.0,74.0,Personal Auto,Two-Door Car,355.2
CE56187,Oregon,female,,54514.0,109.0,Personal Auto,SUV,286.234931
JL19416,California,female,,0.0,161.0,Personal Auto,SUV,1159.2
JZ61422,Nevada,female,,96668.0,66.0,Personal Auto,Four-Door Car,316.8
LA13377,California,M,,78879.0,69.0,Personal Auto,Four-Door Car,466.57079100000004
NC99948,Nevada,M,,0.0,69.0,Personal Auto,Four-Door Car,331.2
QD34785,Arizona,female,,0.0,76.0,Personal Auto,Four-Door Car,364.8
RO26085,California,female,,0.0,112.0,Personal Auto,Sports Car,1252.406235
ES57969,Oregon,M,,29735.0,69.0,Personal Auto,Four-Door Car,331.2
JK55587,California,M,,23082.0,65.0,Special Auto,Four-Door Car,312.0
RN97635,Arizona,M,,53984.0,80.0,Corporate Auto,Four-Door Car,421.48445599999997
BI76326,California,female,,52135.0,156.0,Personal Auto,SUV,430.505942
JA34909,California,female,,17576.0,71.0,Corporate Auto,Four-Door Car,398.502948
OJ90342,Oregon,female,,29486.0,62.0,Personal Auto,Four-Door Car,7.646763000000001
CM88932,Oregon,female,,58557.0,88.0,Corporate Auto,Four-Door Car,55.510526
JJ97525,California,M,,25632.0,63.0,Personal Auto,Two-Door Car,351.270869
XV21647,California,female,,0.0,112.0,Personal Auto,Sports Car,806.4
MC83487,Arizona,M,,18768.0,68.0,Corporate Auto,Four-Door Car,647.454583
BL90769,California,female,,33190.0,106.0,Personal Auto,SUV,508.8
CR57148,Oregon,female,,47945.0,74.0,Personal Auto,Two-Door Car,128.43823
CP85232,Arizona,M,,58778.0,126.0,Special Auto,SUV,302.033971
YL74732,California,female,,15192.0,100.0,Personal Auto,SUV,480.0
FG16766,California,female,,51859.0,171.0,Personal Auto,SUV,1003.160633
NV55438,Nevada,female,,23422.0,72.0,Personal Auto,Two-Door Car,518.4
RM10880,California,female,,21604.0,79.0,Corporate Auto,Four-Door Car,379.2
GL56175,Arizona,M,,79298.0,90.0,Personal Auto,Four-Door Car,244.362072
UK52289,Arizona,female,,76731.0,64.0,Special Auto,Four-Door Car,201.455005
OT85112,Washington,M,,38460.0,88.0,Personal Auto,Four-Door Car,91.55098000000001
BC62782,Arizona,F,,48534.0,115.0,Personal Auto,SUV,552.0
TI19722,Washington,M,,30817.0,88.0,Corporate Auto,Four-Door Car,91.83466800000001
JP30654,Oregon,F,,48412.0,104.0,Personal Auto,SUV,707.430832
UM45563,Washington,M,,68798.0,114.0,Personal Auto,SUV,92.915251
EN60878,Oregon,M,,23712.0,85.0,Personal Auto,Four-Door Car,376.126419
JF36291,California,M,,28142.0,105.0,Personal Auto,Sports Car,701.7082389999999
BK59444,California,F,,72196.0,68.0,Personal Auto,Four-Door Car,152.184244
MK70700,California,M,,68197.0,69.0,Personal Auto,Four-Door Car,176.819414
IW71076,California,M,,75248.0,63.0,Corporate Auto,Four-Door Car,104.454624
AP98768,California,F,,0.0,98.0,Personal Auto,Four-Door Car,941.7180539999999
OM24164,Nevada,M,,0.0,65.0,Personal Auto,Two-Door Car,468.0
HR85211,Washington,female,,89879.0,63.0,Personal Auto,Two-Door Car,94.03030799999999
VC87846,Oregon,M,,46998.0,96.0,Corporate Auto,Four-Door Car,460.8
ZM92052,Oregon,M,,57099.0,67.0,Personal Auto,Two-Door Car,67.859881
ON73702,Arizona,F,,33897.0,114.0,Corporate Auto,SUV,539.8430030000001
QQ90441,Nevada,F,,59207.0,116.0,Personal Auto,Four-Door Car,556.8
HU35721,Oregon,M,,40171.0,73.0,Personal Auto,Four-Door Car,350.4
YP47665,Washington,M,,80192.0,67.0,Personal Auto,Four-Door Car,95.193157
FU99476,Washington,M,,74422.0,85.0,Personal Auto,Four-Door Car,95.338505
AG85615,Oregon,M,,0.0,87.0,Special Auto,Four-Door Car,626.4
OY74069,Arizona,F,,0.0,67.0,Personal Auto,Four-Door Car,321.6
DJ91267,Nevada,F,,34226.0,244.0,Personal Auto,Luxury SUV,494.39502400000003
KB72438,California,F,,65989.0,123.0,Personal Auto,SUV,115.54508600000001
TR67616,Oregon,M,,30686.0,61.0,Corporate Auto,Four-Door Car,19.938981
GF65731,California,F,,0.0,113.0,Personal Auto,Sports Car,799.926741
HB67642,Arizona,F,,20090.0,109.0,Personal Auto,Sports Car,523.2
DP84567,California,M,,0.0,183.0,Personal Auto,Luxury SUV,878.4
VV77534,Oregon,M,,77094.0,176.0,Personal Auto,SUV,444.47067599999997
GL67540,California,F,,97413.0,73.0,Personal Auto,Four-Door Car,268.81998500000003
SV50502,Oregon,F,,79189.0,69.0,Corporate Auto,Four-Door Car,331.2
UK59698,California,F,,0.0,62.0,Personal Auto,Two-Door Car,297.6
OA57352,Arizona,F,,18577.0,86.0,Personal Auto,Four-Door Car,412.8
ZF84449,Oregon,F,,0.0,112.0,Special Auto,Sports Car,806.4
AX86150,Washington,M,,62777.0,67.0,Personal Auto,Two-Door Car,101.288069
HG39060,Oregon,Male,,0.0,74.0,Corporate Auto,Four-Door Car,532.8
EM29359,Nevada,Male,,17483.0,183.0,Personal Auto,Luxury Car,1317.6
SF57173,Oregon,Male,,84394.0,114.0,Personal Auto,SUV,691.412378
OT47603,Oregon,Male,,0.0,127.0,Personal Auto,Sports Car,804.811859
SW31412,Oregon,F,,41440.0,62.0,Personal Auto,Four-Door Car,297.6
JS36322,Arizona,Male,,0.0,136.0,Personal Auto,Sports Car,1090.86434
RE81445,Oregon,F,,98132.0,71.0,Personal Auto,Two-Door Car,50.587035
RM24280,Oregon,F,,0.0,112.0,Personal Auto,Four-Door Car,537.6
LC25393,California,Male,,88220.0,230.0,Personal Auto,Luxury Car,151.528482
UX38930,Arizona,F,,58327.0,129.0,Personal Auto,SUV,347.075948
HD95496,Oregon,Male,,25950.0,66.0,Personal Auto,Two-Door Car,271.69752900000003
RX24650,Oregon,Male,,20993.0,133.0,Corporate Auto,SUV,638.4
DW19309,Oregon,Male,,65726.0,177.0,Corporate Auto,SUV,849.6
MT41386,Washington,M,,84768.0,72.0,Personal Auto,Two-Door Car,110.48466100000002
WZ40465,Washington,F,,36234.0,63.0,Personal Auto,Four-Door Car,113.534474
DB42794,California,Male,,58842.0,110.0,Personal Auto,Four-Door Car,528.0
JB50798,Oregon,F,,25629.0,124.0,Corporate Auto,Sports Car,595.2
IP69763,Washington,F,,77311.0,181.0,Personal Auto,SUV,113.609508
TE35785,California,Male,,0.0,196.0,Personal Auto,Luxury SUV,1337.063487
HX74855,Washington,M,,95697.0,61.0,Personal Auto,Two-Door Car,114.273025
QN65180,Oregon,F,,22254.0,79.0,Personal Auto,Four-Door Car,125.19438899999999
GE47180,Nevada,Male,,65974.0,113.0,Personal Auto,Sports Car,235.220971
VQ38776,Oregon,F,,0.0,76.0,Personal Auto,Four-Door Car,395.34111
BH86846,Washington,M,,92079.0,65.0,Corporate Auto,Four-Door Car,114.798771
IN17648,Nevada,Male,,0.0,74.0,Personal Auto,Two-Door Car,772.7985110000001
DF95759,Oregon,Male,,0.0,132.0,Personal Auto,SUV,633.6
QG45324,Oregon,F,,0.0,73.0,Personal Auto,Four-Door Car,350.4
MN61620,Arizona,F,,67752.0,131.0,Personal Auto,Sports Car,168.517149
YH86390,California,F,,25398.0,64.0,Corporate Auto,Four-Door Car,307.2
FY13480,California,Male,,0.0,88.0,Personal Auto,Four-Door Car,633.6
YH61661,California,M,,33321.0,105.0,Special Auto,SUV,504.0
NL93182,Nevada,M,,0.0,78.0,Corporate Auto,Four-Door Car,845.654042
LN31673,Washington,,,38923.0,99.0,Personal Auto,Four-Door Car,115.728852
WE68644,Oregon,F,,20325.0,100.0,Personal Auto,Sports Car,668.2939700000001
EZ30498,Oregon,M,,13129.0,117.0,Personal Auto,SUV,700.9016320000001
QY74517,Oregon,F,,0.0,73.0,Personal Auto,Four-Door Car,525.6
NM88660,Nevada,M,,49080.0,91.0,Corporate Auto,Four-Door Car,25.299
MZ82036,Nevada,M,,42536.0,63.0,Personal Auto,Four-Door Car,375.330097
ID20929,Oregon,M,,29926.0,74.0,Corporate Auto,Four-Door Car,418.23366699999997
EY50028,Nevada,M,,0.0,86.0,Corporate Auto,Two-Door Car,398.240791
TT82373,California,F,,21450.0,138.0,Personal Auto,Sports Car,938.513425
OH64088,California,M,,33345.0,65.0,Corporate Auto,Four-Door Car,338.619869
SK97780,California,F,,15752.0,90.0,Corporate Auto,Two-Door Car,339.344531
IO33050,Oregon,F,,40169.0,65.0,Personal Auto,Four-Door Car,302.818833
XA55917,California,F,,26049.0,113.0,Personal Auto,SUV,619.165344
JK32620,Nevada,M,,0.0,68.0,Personal Auto,Four-Door Car,326.4
RQ19236,Arizona,M,,55411.0,100.0,Personal Auto,Sports Car,259.561195
QC47433,Oregon,M,,12459.0,70.0,Personal Auto,Four-Door Car,336.0
RA93608,Oregon,M,,64620.0,76.0,Personal Auto,Two-Door Car,364.8
XH97711,California,M,,83140.0,61.0,Corporate Auto,Four-Door Car,179.161843
AU96286,Oregon,F,,0.0,92.0,Corporate Auto,Four-Door Car,662.4
KC17170,Arizona,F,,54422.0,68.0,Corporate Auto,Four-Door Car,75.501852
ZN47335,California,M,,68309.0,131.0,Corporate Auto,SUV,306.983596
EI46264,California,M,,56621.0,65.0,Personal Auto,Four-Door Car,84.026848
EK87864,Arizona,F,,38977.0,70.0,Special Auto,Four-Door Car,139.489926
GV45403,AZ,M,,0.0,111.0,Corporate Auto,Two-Door Car,607.4459
QK31192,AZ,M,,0.0,114.0,Corporate Auto,Two-Door Car,631.124372
LU89008,AZ,F,,0.0,83.0,Personal Auto,Four-Door Car,628.023494
NS10490,Oregon,F,,83235.0,70.0,Personal Auto,Two-Door Car,336.0
KL98495,Nevada,M,,0.0,74.0,Personal Auto,Two-Door Car,426.655599
IU96845,AZ,M,,32390.0,80.0,Personal Auto,Four-Door Car,91.417923
QL93655,Oregon,F,,66538.0,95.0,Personal Auto,Two-Door Car,317.844812
PF40592,Washington,F,,23285.0,65.0,Personal Auto,Two-Door Car,118.44623500000002
LZ34046,Oregon,M,,76358.0,66.0,Personal Auto,Four-Door Car,86.46158199999999
JC80093,Washington,M,,21104.0,66.0,Personal Auto,Four-Door Car,118.45497399999999
YE88490,AZ,F,,55350.0,67.0,Personal Auto,Four-Door Car,321.6
YC80498,California,F,,12964.0,65.0,Personal Auto,Two-Door Car,362.77454500000005
AI85843,AZ,F,,33288.0,86.0,Personal Auto,Four-Door Car,221.85618399999998
XD66024,AZ,F,,0.0,84.0,Personal Auto,Four-Door Car,980.169081
FY51713,AZ,F,,56168.0,88.0,Personal Auto,Four-Door Car,614.6759059999999
PH26378,California,M,,0.0,92.0,Personal Auto,Four-Door Car,662.4
WQ18638,Oregon,M,,23105.0,69.0,Personal Auto,Two-Door Car,331.2
KY14688,Oregon,F,,36218.0,68.0,Personal Auto,Four-Door Car,145.25216799999998
TC97762,California,F,,52275.0,62.0,Corporate Auto,Four-Door Car,374.240783
QC87108,Oregon,F,,49665.0,74.0,Personal Auto,Four-Door Car,355.2
CX12134,Nevada,M,,32471.0,110.0,Personal Auto,Two-Door Car,528.0
SM73248,AZ,M,,0.0,86.0,Corporate Auto,Two-Door Car,619.2
CK19789,California,F,,62773.0,73.0,Personal Auto,Four-Door Car,80.669257
UV12583,California,F,,76694.0,117.0,Personal Auto,SUV,561.6
JC11405,Oregon,M,,55687.0,276.0,Personal Auto,Luxury SUV,1324.8
KA89683,AZ,F,,0.0,70.0,Personal Auto,Four-Door Car,504.0
BG85305,Nevada,M,,36633.0,96.0,Personal Auto,Four-Door Car,460.8
UQ87917,Oregon,M,,77060.0,106.0,Personal Auto,SUV,468.566133
XN11823,Nevada,F,,92600.0,94.0,Corporate Auto,Two-Door Car,842.43785
OS46571,California,M,,0.0,66.0,Personal Auto,Four-Door Car,475.2
PX17116,Nevada,M,,0.0,111.0,Corporate Auto,SUV,1171.9311699999998
RP19541,AZ,M,,64801.0,64.0,Personal Auto,Four-Door Car,268.471802
ZR25747,Oregon,F,,45257.0,103.0,Corporate Auto,Two-Door Car,494.4
NQ86532,California,M,,26854.0,66.0,Personal Auto,Four-Door Car,475.2
JY27336,Oregon,F,,85840.0,102.0,Corporate Auto,SUV,138.722385
PB54378,Oregon,F,,26463.0,72.0,Corporate Auto,Four-Door Car,345.6
SV38190,Nevada,F,,30689.0,81.0,Personal Auto,Four-Door Car,467.24802
CV24005,Oregon,M,,29590.0,66.0,Corporate Auto,Two-Door Car,467.503236
EX28656,Oregon,F,,25965.0,253.0,Personal Auto,Luxury SUV,1214.4
CF57022,Oregon,M,,17269.0,139.0,Personal Auto,SUV,667.2
GM16780,Oregon,M,,90330.0,137.0,Corporate Auto,Sports Car,192.085299
BX94438,California,F,,0.0,113.0,Corporate Auto,SUV,619.973889
RM41745,California,F,,0.0,110.0,Personal Auto,Four-Door Car,1002.7825529999999
XR70252,California,F,,0.0,67.0,Personal Auto,Two-Door Car,321.6
YH92099,AZ,F,,18558.0,80.0,Special Auto,Four-Door Car,384.0
SG81493,Arizona,M,,46384.0,113.0,Corporate Auto,Four-Door Car,251.77457400000003
ZX23819,Oregon,F,,0.0,72.0,Personal Auto,Two-Door Car,866.2083210000001
FJ54907,Oregon,F,,42303.0,180.0,Personal Auto,Luxury SUV,1210.920949
CU26127,California,F,,71731.0,130.0,Corporate Auto,SUV,599.648466
YH60476,Oregon,M,,51066.0,74.0,Corporate Auto,Four-Door Car,787.993313
ZZ97035,California,M,,0.0,203.0,Corporate Auto,Luxury Car,2027.7244420000002
GE82737,Nevada,F,,0.0,86.0,Personal Auto,Four-Door Car,619.2
KY21873,Arizona,M,,0.0,69.0,Personal Auto,Two-Door Car,72.852047
UA51318,Arizona,F,,26173.0,68.0,Corporate Auto,Four-Door Car,449.81967099999997
BV55014,Oregon,M,,24445.0,63.0,Personal Auto,Two-Door Car,302.4
HX21307,Oregon,Male,,72302.0,66.0,Personal Auto,Two-Door Car,316.8
LQ68252,Oregon,Male,,27208.0,102.0,Personal Auto,SUV,489.6
CR92802,California,F,,36650.0,69.0,Special Auto,Four-Door Car,56.60333000000001
SL35268,Arizona,Male,,30855.0,68.0,Corporate Auto,Four-Door Car,259.060862
RD62882,Arizona,F,,0.0,95.0,Personal Auto,Two-Door Car,456.0
JS42382,Oregon,Male,,99960.0,76.0,Corporate Auto,Four-Door Car,364.8
BT30554,Arizona,F,,0.0,98.0,Personal Auto,Four-Door Car,470.4
VP57424,Nevada,F,,55873.0,88.0,Personal Auto,Four-Door Car,299.356083
VU19243,Arizona,F,,18052.0,111.0,Personal Auto,Four-Door Car,699.1679
TA82973,Oregon,F,,28937.0,104.0,Personal Auto,SUV,117.959654
GK71720,Oregon,F,,0.0,86.0,Personal Auto,Four-Door Car,545.2403410000001
OQ61223,California,Male,,0.0,73.0,Personal Auto,Two-Door Car,350.4
LL62746,Oregon,Male,,12829.0,118.0,Personal Auto,SUV,328.231432
JQ56711,Oregon,F,,92163.0,73.0,Personal Auto,Two-Door Car,66.56864200000001
AW77988,Oregon,Male,,17588.0,192.0,Personal Auto,Luxury Car,1382.4
QP84605,Washington,F,,41546.0,111.0,Corporate Auto,Four-Door Car,121.306839
MY97912,Arizona,Male,,0.0,127.0,Personal Auto,SUV,609.6
IB87349,California,M,,70340.0,113.0,Special Auto,Four-Door Car,542.4
AW73065,Oregon,F,,0.0,74.0,Personal Auto,Four-Door Car,532.8
BW80872,Washington,M,,34549.0,111.0,Personal Auto,Four-Door Car,125.93300500000001
PX70175,Arizona,M,,93459.0,99.0,Personal Auto,Four-Door Car,655.41333
KF75098,Arizona,M,,86148.0,65.0,Personal Auto,Four-Door Car,312.0
IS50283,California,F,,27048.0,72.0,Corporate Auto,Four-Door Car,345.6
MY64920,Oregon,F,,73259.0,115.0,Personal Auto,SUV,673.34265
KN34250,Oregon,F,,35482.0,129.0,Corporate Auto,SUV,619.2
GN46207,Oregon,F,,29462.0,107.0,Personal Auto,SUV,513.6
KL57176,Oregon,F,,67801.0,115.0,Personal Auto,SUV,23.810491
MN94234,California,M,,0.0,94.0,Personal Auto,Two-Door Car,451.2
JY90595,Arizona,M,,16042.0,73.0,Personal Auto,Two-Door Car,350.4
HK26543,California,M,,28056.0,64.0,Personal Auto,Four-Door Car,307.2
PN86062,California,M,,16495.0,85.0,Corporate Auto,Four-Door Car,408.0
VW27730,California,F,,41163.0,108.0,Corporate Auto,SUV,231.922173
SH55671,Arizona,F,,0.0,161.0,Personal Auto,Sports Car,772.8
MO56878,California,M,,33799.0,109.0,Corporate Auto,SUV,664.980242
VO38365,Washington,F,,90125.0,110.0,Corporate Auto,SUV,128.645946
SV35618,Oregon,F,,87747.0,147.0,Personal Auto,SUV,46.492039
RX12347,Nevada,M,,35695.0,90.0,Personal Auto,Four-Door Car,432.0
FR55658,California,M,,90985.0,87.0,Personal Auto,Four-Door Car,78.085149
XS12556,California,F,,0.0,101.0,Corporate Auto,Sports Car,564.466556
ZU73588,California,M,,66839.0,154.0,Personal Auto,Sports Car,739.2
WT43034,California,F,,0.0,165.0,Personal Auto,SUV,792.0
VM13430,Oregon,F,,79090.0,107.0,Corporate Auto,SUV,289.040734
TC78849,Oregon,M,,24825.0,64.0,Personal Auto,Two-Door Car,155.938593
VC34764,California,M,,26806.0,63.0,Personal Auto,Four-Door Car,302.4
WO90953,Oregon,F,,56835.0,67.0,Personal Auto,Two-Door Car,326.549425
IU47468,Oregon,F,,0.0,88.0,Special Auto,Two-Door Car,653.6566799999999
KO46064,California,M,,46135.0,69.0,Personal Auto,Four-Door Car,103.935601
RB34917,Arizona,F,,0.0,73.0,Personal Auto,Four-Door Car,809.532341
BI38192,Oregon,F,,22862.0,67.0,Personal Auto,Two-Door Car,321.6
PU18983,Oregon,F,,21450.0,110.0,Personal Auto,Sports Car,528.0
SW79912,Oregon,M,,95854.0,65.0,Personal Auto,Two-Door Car,312.0
ES39217,Oregon,F,,44897.0,99.0,Personal Auto,Four-Door Car,580.7253099999999
KP72427,Washington,M,,64455.0,108.0,Personal Auto,SUV,133.73539499999998
UA19178,Oregon,F,,53265.0,62.0,Personal Auto,Four-Door Car,238.00507400000004
PR53785,Arizona,F,,0.0,198.0,Personal Auto,Luxury Car,1577.674417
XF57481,Washington,M,,50450.0,90.0,Personal Auto,Two-Door Car,135.89244399999998
CN90378,California,F,,54780.0,88.0,Personal Auto,Four-Door Car,135.26125
KI56154,Nevada,M,,0.0,119.0,Personal Auto,Sports Car,571.2
UI55951,California,M,,67798.0,69.0,Personal Auto,Four-Door Car,331.2
FF28650,Oregon,M,,21442.0,118.0,Personal Auto,SUV,566.4
FS55302,California,M,,27615.0,62.0,Personal Auto,Four-Door Car,297.6
TN79487,California,M,,17622.0,65.0,Personal Auto,Four-Door Car,312.0
HG32616,Nevada,M,,50200.0,135.0,Personal Auto,Sports Car,637.063458
UK41984,Arizona,F,,0.0,112.0,Personal Auto,SUV,537.6
LZ52266,California,F,,0.0,96.0,Personal Auto,Four-Door Car,460.8
PM27367,California,F,,73570.0,70.0,Special Auto,Two-Door Car,75.93609599999999
ZK21724,Oregon,F,,0.0,111.0,Personal Auto,SUV,799.2
BH35482,Washington,M,,70412.0,61.0,Corporate Auto,Two-Door Car,136.29108300000001
QE22757,Nevada,M,,36631.0,62.0,Personal Auto,Four-Door Car,67.530904
ON77649,Oregon,F,,35895.0,73.0,Personal Auto,Four-Door Car,312.921256
RN82884,Arizona,F,,40864.0,109.0,Personal Auto,SUV,166.937747
CQ75652,Oregon,M,,0.0,118.0,Personal Auto,Four-Door Car,566.4
FF58467,Arizona,F,,93018.0,63.0,Personal Auto,Four-Door Car,135.382194
BS83666,Oregon,M,,70014.0,62.0,Corporate Auto,Four-Door Car,17.742954
WO29605,Oregon,F,,48875.0,61.0,Personal Auto,Two-Door Car,1.8383669999999999
TL77607,California,M,,67969.0,74.0,Personal Auto,Four-Door Car,197.77600900000002
EZ50606,Oregon,F,,0.0,108.0,Corporate Auto,SUV,612.102262
OS39723,Oregon,F,,68665.0,69.0,Personal Auto,Two-Door Car,331.2
FN69743,California,M,,26802.0,66.0,Corporate Auto,Two-Door Car,316.8
XW96958,Nevada,M,,0.0,110.0,Corporate Auto,Four-Door Car,1193.036154
TU92578,California,M,,45345.0,125.0,Personal Auto,SUV,600.0
TL43709,Washington,M,,89689.0,74.0,Personal Auto,Four-Door Car,136.82953700000002
YE68736,California,F,,32051.0,193.0,Personal Auto,SUV,926.4
OB96537,Oregon,M,,81139.0,74.0,Special Auto,Four-Door Car,392.6364
EU68825,Oregon,F,,63834.0,100.0,Personal Auto,Sports Car,215.226476
CC31456,Arizona,M,,37548.0,81.0,Special Auto,Four-Door Car,160.59866200000002
DJ77787,Arizona,F,,0.0,69.0,Personal Auto,Four-Door Car,371.803029
LN26837,California,M,,72421.0,65.0,Personal Auto,Four-Door Car,312.0
YI92916,Nevada,M,,83102.0,116.0,Corporate Auto,Four-Door Car,443.67039900000003
NW54906,Oregon,M,,28432.0,118.0,Personal Auto,SUV,612.300581
ME77513,Nevada,F,,83707.0,108.0,Corporate Auto,Four-Door Car,290.391526
UK76891,California,F,,63259.0,65.0,Corporate Auto,Four-Door Car,316.795337
SI26888,Nevada,F,,0.0,67.0,Personal Auto,Four-Door Car,405.527937
YD74948,Oregon,F,,63860.0,62.0,Personal Auto,Four-Door Car,208.598246
HB64268,Washington,M,,43836.0,73.0,Personal Auto,Four-Door Car,138.130879
BW52697,California,F,,86132.0,68.0,Personal Auto,Two-Door Car,301.437365
NL41409,Oregon,F,,28519.0,66.0,Personal Auto,Two-Door Car,456.47311500000006
OD69005,Arizona,F,,39102.0,88.0,Personal Auto,Four-Door Car,152.33856200000002
ZZ91716,California,F,,0.0,89.0,Personal Auto,Four-Door Car,491.755368
UK70255,California,F,,97298.0,128.0,Personal Auto,Sports Car,48.517439
QT25383,Nevada,M,,41986.0,84.0,Personal Auto,Two-Door Car,430.37504900000005
AW18068,Arizona,M,,0.0,88.0,Personal Auto,Two-Door Car,633.6
NS45347,Oregon,F,,17291.0,73.0,Personal Auto,Four-Door Car,350.4
FV19421,California,M,,0.0,74.0,Personal Auto,Four-Door Car,246.489123
XW89091,California,M,,37256.0,62.0,Personal Auto,Four-Door Car,128.969729
YC11951,Oregon,M,,96306.0,95.0,Corporate Auto,Four-Door Car,185.355353
UY18770,California,F,,14290.0,271.0,Personal Auto,Luxury SUV,1300.8
RA49085,California,F,,37038.0,71.0,Corporate Auto,Four-Door Car,9.071305
BG84194,Oregon,M,,90760.0,103.0,Special Auto,SUV,133.475315
PT64580,Washington,M,,77048.0,103.0,Personal Auto,SUV,141.199465
MR67738,Oregon,F,,54480.0,67.0,Personal Auto,Four-Door Car,321.6
DM95829,California,M,,16244.0,68.0,Personal Auto,Two-Door Car,623.223617
DB75522,California,F,,22436.0,89.0,Special Auto,Four-Door Car,427.2
LM34525,Washington,F,,71592.0,72.0,Personal Auto,Four-Door Car,141.725051
WW30771,Arizona,M,,28728.0,67.0,Personal Auto,Four-Door Car,321.6
QP65569,Arizona,M,,57449.0,103.0,Personal Auto,Four-Door Car,494.4
TN50051,California,F,,83318.0,73.0,Personal Auto,Two-Door Car,211.336937
UO86707,Washington,M,,75217.0,61.0,Personal Auto,Four-Door Car,147.08030300000001
JA41698,Nevada,M,,0.0,102.0,Corporate Auto,SUV,862.762957
NX18774,Oregon,M,,55308.0,107.0,Corporate Auto,SUV,513.6
DA69469,Oregon,F,,36068.0,97.0,Personal Auto,Two-Door Car,113.36776499999999
CN23147,Oregon,M,,48804.0,112.0,Corporate Auto,Four-Door Car,537.6
RA68844,Oregon,M,,0.0,131.0,Personal Auto,SUV,943.2
GH42026,Oregon,M,,55790.0,111.0,Personal Auto,SUV,117.672722
BD16530,Arizona,F,,70258.0,69.0,Personal Auto,Four-Door Car,225.14594900000003
JH91579,Oregon,F,,0.0,95.0,Personal Auto,Two-Door Car,456.0
WK23685,Oregon,F,,47274.0,83.0,Corporate Auto,Four-Door Car,182.43256499999998
GR62267,Washington,F,,44705.0,71.0,Personal Auto,Two-Door Car,148.17315200000002
PI78084,Arizona,M,,0.0,73.0,Personal Auto,Two-Door Car,525.6
GF97874,Washington,F,,70446.0,65.0,Personal Auto,Four-Door Car,155.57080200000001
ZH19885,Washington,F,,43860.0,65.0,Personal Auto,Four-Door Car,156.124914
UK25655,Oregon,F,,64348.0,86.0,Personal Auto,Two-Door Car,212.391975
QR45101,Oregon,M,,0.0,62.0,Corporate Auto,Two-Door Car,297.6
